label,Anatomy,,,Isomap-theta-123,,,Isomap-theta-dist-123,,,Q,Close-To-Center-Clustering,Close-To-Center-Distance-Clustering
2240,-42,33,39,-13.87824161,-22.07971241,-37.86457426,3.044163203,6.129179042,-0.773397922,3,2,2
2241,48,-23,25,26.79667318,-24.2206777,13.9650117,-3.778956169,0.007960953,4.315726601,2,2,2
2242,12,-10,43,22.35731828,-26.13392168,2.10555143,-4.924088392,-0.048385056,3.565757391,2,2,2
2243,-34,0,-38,-18.0534601,10.47220846,9.256426859,3.267444131,-0.439002832,1.642155484,1,2,2
2244,-15,-65,42,7.184844396,30.68983656,-19.56485306,-2.505234606,1.129281414,-4.928952393,4,2,2
2245,-18,4,61,42.42146411,-2.490945943,-18.05965694,-7.706977548,2.780348205,-2.060456998,2,2,2
2246,9,-39,-12,-12.46490842,17.93474882,18.47884333,0.099789748,-1.497784115,-0.309185765,4,2,1
2247,38,-66,-25,-16.40623488,36.68473155,-38.86431957,2.734524754,2.587119315,-7.218641564,4,3,2
2248,-60,-10,17,40.50615754,-17.29232829,13.05396742,-9.066533252,0.885554203,2.215696426,2,2,2
2249,40,19,48,-34.21705261,-23.36533867,-0.29363932,11.16779806,2.525842013,0.366015151,1,2,3
2250,-8,-28,9,-9.564051815,22.63615406,18.2012395,-0.473208902,-2.841925363,-0.802784503,4,2,2
2251,-14,-55,28,-19.06435919,18.41434274,11.68145275,5.296718544,-4.46913565,-2.560023384,1,2,2
2252,-1,-51,8,-9.289623071,31.80666765,35.94167534,0.455940627,-5.343447154,-1.658285084,4,2,2
2253,-9,-74,-29,-25.02133148,20.85768799,-36.9000331,7.490889,3.023589379,-6.471076682,1,2,2
2254,49,23,6,-1.188863367,-35.42482966,-9.047621675,2.006361431,3.438693291,3.572347059,1,2,2
2255,8,-87,0,17.7314218,46.37799798,-9.308417147,-4.247397059,-1.708146337,-3.761516528,4,2,2
2256,28,-25,-8,-18.65248075,25.68057985,22.70121609,4.202410531,-3.034059051,-0.733196632,1,2,2
2257,-44,15,-31,-25.41404523,-8.586980855,40.41986333,5.238609514,-5.945984987,0.761459779,1,2,2
2258,-45,47,9,13.45358337,-2.838462278,-36.5165965,-5.00436458,6.740954924,-2.177932461,3,2,2
2259,-44,6,55,25.05185161,9.579143995,-13.54310487,-2.168329234,-0.275693749,0.610563146,4,2,1
2260,5,-69,-33,-4.413742354,28.12008436,-19.02894696,0.787858242,0.86232095,-4.620681668,1,2,2
2261,17,55,-16,-34.64016503,-27.21900492,7.460571311,2.920439266,0.269839868,4.265207956,1,2,2
2262,45,-15,12,24.33106338,-13.06344033,31.13634103,-4.609536216,-2.893514152,3.900604424,2,2,2
2263,-45,2,-6,35.97470699,-11.99384212,25.51101089,-7.500278552,-1.260869527,3.189433431,2,2,2
2264,-35,7,-36,-43.25898019,-5.854118469,26.22919789,7.645025321,-1.704365826,2.311004862,1,2,2
2265,-9,-65,-34,-24.36222695,21.56021218,-19.28059523,4.991844426,1.061437352,-3.864074051,1,2,2
2266,-3,1,43,39.04920378,-10.41702016,5.207240399,-8.939986913,-0.365799799,1.566308627,2,2,2
2267,57,14,36,7.490660107,-34.73176072,-18.38354498,0.236682642,5.152319693,1.644988366,3,2,2
2268,-20,41,37,-25.59048235,-5.55033305,-7.900490569,4.193118099,-1.050653095,0.401467106,1,2,2
2269,0,-62,-46,-27.89759979,-2.516030128,-20.23585764,6.752490819,3.171527327,-1.026224846,1,2,2
2270,11,-21,51,33.38207071,-14.71219704,6.424161507,-6.143557815,-0.281748736,3.562892693,2,2,2
2271,11,-72,31,-23.84521101,21.88728933,13.13112496,3.559272742,-4.746144601,-0.56683032,1,2,2
2272,24,-88,27,27.41143782,46.8844974,-11.78803401,-5.514366634,-3.492943625,-5.669432471,4,3,2
2273,-37,-38,-28,0.540743389,39.12575168,-1.886748929,-0.318328517,-2.658894179,-2.625084445,4,2,2
2274,-40,3,45,27.76822157,17.37770104,-5.250700004,-5.500312299,-1.574012438,-1.820199714,4,2,2
2275,-12,-43,67,47.10335336,-8.971765876,2.940344193,-9.843007323,0.477660043,1.114021001,2,2,2
2276,15,-58,-44,-33.0623954,10.37791233,-22.70917299,7.793463087,1.946373395,-5.231692575,1,2,2
2277,66,-12,13,40.95667383,-14.62990778,10.5563145,-9.570881105,2.318996583,2.174986988,2,2,2
2278,-39,-22,15,24.3469017,-0.436230935,41.65804055,-1.844794681,-3.749072081,3.484629879,2,2,2
2279,36,-43,66,43.17848948,-1.556073233,-13.54808047,-9.708815503,3.700347035,-2.196729715,2,2,3
2280,51,-13,-31,-23.56028044,-8.344633156,-1.984070102,5.569145579,0.873295185,1.636957642,1,2,2
2281,3,-57,-46,-36.86816638,10.73131121,-8.639996112,8.537820334,1.211984617,-3.07802402,1,2,2
2282,52,-52,-7,20.69100306,12.15084803,-29.95732759,-3.007213152,4.101393136,-3.164155703,3,2,2
2283,20,-48,-24,-3.468292419,16.87380351,5.910468813,0.620637287,-0.151851088,-0.95108863,1,1,1
2284,21,-12,-11,-30.54162119,-1.399220029,18.01603417,3.42488011,-1.372219168,3.641918585,1,2,2
2285,4,-62,-44,-33.68491853,10.83044959,-21.92004942,8.386986925,2.370626966,-4.440388557,1,2,2
2286,-12,-62,55,36.54147336,18.20571174,-19.11285261,-9.669871084,1.381250055,-4.722511231,4,2,2
2287,-21,52,28,0.650426638,-19.62682119,-0.506943563,0.392985867,0.580987697,2.935131738,1,1,1
2288,39,23,5,22.49769573,-21.11476238,-11.61029733,-4.243536839,3.097414174,1.797170199,2,2,2
2289,-22,-27,-10,-4.016551588,22.78818034,33.29483141,-0.509127507,-4.501461047,-0.105537144,4,2,2
2290,11,-12,-10,-14.60709457,9.11616965,14.76499389,1.679694092,-0.569094087,1.449491001,1,2,1
2291,2,-59,-45,-30.64269258,9.413723654,-21.28090036,7.174800565,3.032618392,-3.793241805,1,2,2
2292,-2,14,4,-11.71794689,-13.65396089,12.19179059,0.000451371,-1.913947067,3.52534403,1,2,2
2293,2,-48,43,-24.94958804,10.86231212,6.291463759,8.585514079,-3.517263838,-1.177138339,1,2,2
2294,-9,49,50,-37.55822951,-23.48312876,-0.787615772,10.41337657,1.483486151,1.305669224,1,2,2
2295,-48,-54,-32,-17.65992022,31.66218356,-28.99283165,3.587142767,1.121382403,-5.282502663,1,2,2
2296,60,-24,30,46.37726985,-9.58653735,-6.985670437,-9.000830043,3.670410924,-0.137580447,2,2,2
2297,-46,20,-20,9.886803217,6.582975322,42.47446266,-2.615333788,-3.842885365,1.698541734,2,2,2
2298,8,-62,-45,-34.39830142,6.921727857,-18.17633996,8.063896326,1.858117986,-3.189245212,1,2,2
2299,5,-60,-44,-28.23649286,16.96714106,-18.7406709,7.508084194,1.741253139,-5.834626113,1,2,2
2300,42,-15,50,39.76320947,-28.24783736,16.47616399,-7.357554903,-1.46233239,3.892142242,2,2,2
2301,-2,65,-12,-36.0914483,-4.702280422,20.04258283,8.532447562,-3.45720327,1.345057145,1,2,2
2302,33,17,51,-24.41033789,-20.23046012,-13.53688044,6.932150776,3.226574779,1.490809136,1,2,2
2303,-5,66,25,-37.94350004,-16.56967675,11.15200669,8.434751313,-1.578060139,2.537466495,1,2,2
2304,49,1,-15,13.87248901,-3.324031842,34.72220655,-3.590998452,-3.405374679,2.156609415,2,2,2
2305,-3,0,61,43.92395835,-14.16712793,3.566862764,-9.717306073,0.797722221,1.836111126,2,2,2
2306,-45,11,48,10.18618648,-0.977236882,-14.96711413,-0.760136945,0.77061831,-0.110871063,4,2,1
2307,-56,-16,-4,3.132014988,-2.221074867,43.88402902,-0.072613373,-5.795828111,2.068462665,2,2,2
2308,-1,25,25,9.379541278,-18.02170831,-2.366062597,-1.379605746,0.266800628,2.66475503,2,2,2
2309,-26,56,12,-15.73519935,-6.327083402,-13.42317265,3.756110283,1.05683628,0.575740915,1,2,2
2310,-51,-48,49,-17.64615694,-10.03525105,-41.07617228,4.253478141,8.698832405,-1.715845482,3,2,2
2311,0,-65,19,5.13441319,37.35305209,17.5450485,-2.117780453,-5.166959824,-1.737564233,4,2,2
2312,20,-63,-44,-32.19540898,4.104707568,-9.11342655,6.655168031,1.335936008,-0.594346722,1,2,2
2313,-24,20,-17,-34.67333145,-10.63570829,32.58383418,5.864910039,-2.328364425,3.485603911,1,2,2
2314,9,11,2,-16.85064734,-11.79146401,6.291996812,2.051392847,-0.960235674,3.095133162,1,2,2
2315,11,-97,1,22.75226544,51.02965394,1.320994629,-3.947491391,-2.903460641,-3.325600105,4,3,2
2316,-27,-52,-10,13.70083252,50.96956643,8.063580389,-3.714047886,-3.721982656,-5.477168006,4,3,2
2317,36,48,32,4.651841653,-26.53392963,-20.68094181,-0.251950067,3.486494469,2.180977234,3,2,2
2318,57,10,-20,-22.78729526,9.05250825,40.47676911,2.356183912,-6.733782178,0.355337793,1,2,2
2319,47,-72,-30,-27.09801964,6.082048484,-27.02663909,7.361869097,2.976664466,-4.395326597,1,2,2
2320,-31,2,15,27.08937976,-13.95192049,24.55583212,-4.801941121,-1.655165398,2.70923931,2,2,2
2321,0,-61,-43,-16.42611171,3.254897674,-19.60699209,3.5033439,2.18488603,-1.931812846,1,2,2
2322,-33,-84,17,3.47017878,55.45612821,-13.0449598,-1.006015234,-3.685221972,-6.188301125,4,3,2
2323,40,-66,-15,1.054012062,56.45466017,-18.84134755,-1.499925591,-2.638029026,-6.221338274,4,3,2
2324,-13,14,-13,-28.10828848,-13.73977486,21.88808855,4.187817714,-0.659079116,3.310224846,1,2,2
2325,-59,9,23,40.55254774,-21.9600461,0.408381756,-8.509765279,2.484382548,2.160663315,2,2,2
2326,2,-62,-44,-37.03597226,12.44871329,-24.08055859,8.242084968,1.606279515,-5.155242454,1,2,2
2327,66,-40,26,17.84188104,-13.0777289,7.629106303,-2.630729145,0.797776505,2.737460817,2,1,2
2328,-8,-79,-8,18.7089572,46.51838407,-13.88560821,-4.479171721,-0.617977907,-5.089024875,4,3,2
2329,-16,-17,-20,-13.58821256,29.65284383,26.29784905,-0.00590307,-3.999505122,0.616185377,4,2,2
2330,12,-51,16,-26.2804507,14.55297124,31.73226421,5.804647008,-5.608368859,0.251560414,1,2,2
2331,44,41,34,6.825761701,-28.98081856,-27.81059918,-1.800857191,6.618638313,0.080696433,3,2,2
2332,35,-72,-30,-32.51396596,21.47057892,-24.5385277,8.573293066,1.923190624,-5.715884086,1,2,2
2333,5,-59,-44,-32.3127264,6.867562136,-13.82740717,6.938492953,0.748561744,-4.070827969,1,2,2
2334,-63,-38,11,9.055286732,7.842957093,21.38771264,-2.103566624,-4.520926705,0.647741026,2,2,2
2335,24,-54,60,44.58841861,11.3515383,-14.32124186,-9.62839898,1.518925211,-3.773810351,2,2,3
2336,42,59,-7,-30.5309625,-23.92792038,-29.9916815,6.637480898,6.024543359,-1.412106133,1,2,2
2337,49,-56,2,30.13253872,17.17724003,-14.91302036,-5.114431332,-0.400269538,-3.039550661,4,2,2
2338,-2,-49,-39,-33.92425813,14.26225474,-5.4702785,6.932431778,0.303412122,-1.87897404,1,2,2
2339,-21,-62,63,27.76545524,19.93765298,-21.8404594,-6.750518461,0.489380823,-4.885318761,4,2,2
2340,-53,-10,48,41.76916226,-26.78251797,8.15869669,-8.447061234,1.046411348,3.138037364,2,2,2
2341,-53,-6,-8,2.976991419,0.586069094,39.57659369,0.968887646,-5.732939557,1.273012322,1,2,2
2342,-17,64,14,-40.14945246,-6.006644451,3.514332235,6.711268155,-2.530447281,0.097612412,1,2,2
2343,48,12,-1,29.9880596,-18.46687112,5.287877586,-7.417661737,2.503475856,2.558424156,2,2,2
2344,37,-14,66,32.59366019,-31.16387481,8.05456996,-5.860599397,-0.275918815,3.793469412,2,2,2
2345,-27,-28,-27,-16.51728689,16.70939891,5.602346016,1.5747763,-0.501267495,0.431071307,1,2,1
2346,-9,69,18,-35.35447255,-11.30864771,-3.297139455,9.643942215,0.059499891,1.650175592,1,2,2
2347,6,-75,24,28.32723666,31.7607766,2.167016263,-5.673553116,-3.308872486,-1.708881481,4,2,2
2348,5,-60,-43,-33.85845204,14.60335135,-23.88908925,8.114896535,1.267229979,-5.376806281,1,2,2
2349,-35,-20,-15,-10.55258598,25.14176639,19.30383325,1.104051935,-2.592076783,-0.766078423,4,2,2
2350,13,63,-2,-41.91048673,-15.18831782,19.78241678,7.000124051,-1.961368162,3.350452464,1,2,2
2351,-30,-50,64,39.06253848,3.96235076,-27.93432394,-9.328039256,3.684727952,-2.109906813,2,2,2
2352,-5,42,57,-36.96243372,-22.70853783,-12.47990193,10.43579889,2.15651207,-0.608178497,1,2,2
2353,51,-36,14,18.22885838,-2.963818925,38.56882779,-4.628880899,-3.624885798,2.662591148,2,2,2
2354,49,-41,-26,-1.437259601,15.40105552,0.616220048,-0.21075794,-0.908793303,-1.065739412,4,1,1
2355,5,-62,-43,-31.89569613,7.296181458,-18.00888103,6.69894029,2.612486884,-3.986845378,1,2,2
2356,3,28,-21,-32.38804136,-25.53525252,26.30593485,2.254299588,-1.859368104,4.627696897,1,2,2
2357,-26,-70,-6,3.31994057,56.97996631,1.890214533,-1.173265786,-4.167156502,-4.286653929,4,3,2
2358,11,42,-21,-5.22288041,-35.15383374,8.948330771,0.557118079,-0.955610333,4.069720446,1,2,2
2359,58,-41,30,21.12306026,-24.35966579,0.807082429,-3.120353978,2.461705692,3.607439367,2,2,2
2360,-49,-52,19,-7.744953409,12.78721082,28.56711406,3.323943633,-6.028283741,-0.746971835,1,2,2
2361,-8,22,66,-30.09300195,-10.93572677,-7.970743022,7.57155864,0.216173542,-0.213696265,1,2,2
2362,9,-8,56,36.93805217,-22.15847461,9.748400391,-8.83586258,0.346579142,2.824161415,2,2,2
2363,-15,18,9,-12.96149159,-15.80715694,2.922027589,3.972522138,-1.099890803,1.167138532,1,2,2
2364,27,37,38,-26.77501196,-12.83824065,4.574758037,6.861078726,-1.375763919,0.309254988,1,2,2
2365,-21,-22,67,47.56227381,-18.30087482,5.579862307,-9.380321843,1.970389954,1.012481346,2,2,2
2366,12,-12,3,1.766305781,-8.920066839,12.25693653,-1.067835286,0.030208196,1.768105698,2,2,1
2367,-37,28,-3,8.988072722,-8.63320964,1.370363787,-2.136716134,1.048995486,1.092654723,3,1,1
2368,-27,-54,49,24.11114282,19.33574214,-33.4026828,-5.431278794,0.398869563,-5.706660382,4,2,2
2369,-14,-66,27,4.156535002,49.50688616,2.828016957,-0.331033329,-5.010379436,-3.860106699,4,2,2
2370,2,25,45,-1.011708503,-28.5163,-31.96761363,-0.153766997,7.963601651,-0.217474484,3,2,2
2371,2,-61,-44,-31.01072385,11.13757706,-26.1549886,7.484477477,3.012280441,-5.750487201,1,2,2
2372,45,-19,63,28.97299595,-31.86998382,18.45900723,-5.944877877,-1.189762207,4.844409887,2,2,2
2373,-17,-83,32,31.16877868,42.42198306,-4.711552507,-6.460653936,-3.061925714,-5.488614247,4,3,2
2374,25,-61,11,20.85744976,37.8654184,20.86419686,-3.833729308,-4.357611132,-1.554938273,4,2,2
2375,0,9,0,-8.047488237,-21.44773906,12.7596639,1.50187045,-0.525974792,2.460762282,1,2,2
2376,54,33,15,6.208112039,-21.87647381,-24.34713089,0.560874079,5.375111566,0.578647547,3,2,2
2377,-23,12,-20,-14.14337158,1.207292901,26.97643145,-1.7276385,-2.430479881,1.859973277,2,2,2
2378,28,-60,-21,16.61376299,34.45032704,-24.28049988,-4.310429613,1.694340467,-6.244830059,4,2,2
2379,20,20,14,-6.906008322,-5.222811246,-21.96926487,0.173678809,2.005772137,1.88122708,3,2,2
2380,-49,-17,26,41.12867012,-13.41604837,11.73343856,-7.888808427,-0.450485406,1.314163321,2,2,2
2381,6,-60,-48,-18.99639104,5.614264016,-18.72386674,0.378427628,1.143185393,-1.791889143,1,2,1
2382,50,-62,43,-37.31315589,-7.739625511,-25.82986808,11.70564356,4.721150527,-2.021901146,1,2,3
2383,-26,-34,69,45.98387519,-14.94944983,7.482715503,-10.26609627,0.85962082,1.449820216,2,2,3
2384,-17,-93,13,26.08960753,49.4074676,-5.870990512,-4.89111482,-3.682129417,-5.160369923,4,3,2
2385,1,-71,-12,0.496652045,43.71315197,-16.5379057,-1.39877891,0.127555589,-5.652731151,4,2,2
2386,33,-19,-15,-33.08647018,11.9160946,35.41088205,2.586813858,-4.073424236,1.666403659,1,2,2
2387,15,-66,49,2.795899128,20.83198401,-17.40066737,0.116915238,0.75243338,-3.765701524,4,2,2
2388,6,-63,-44,-26.78978655,3.913435351,-16.96005305,4.113117085,3.162583999,0.28522559,1,2,2
2389,-24,-64,-27,-26.79229733,29.82465935,-33.07960141,5.074562246,2.102132975,-5.412920122,1,2,2
2390,2,-56,-46,-26.79777649,4.172641393,-16.02545065,6.573083584,2.049981745,-3.46987697,1,2,2
2391,50,-40,-19,8.980175159,4.821545979,11.1804789,-0.175969567,-1.66534895,1.434502023,2,1,1
2392,48,23,31,-15.02986901,-31.15314875,-6.606669468,5.3252903,3.206802353,3.153481936,1,2,2
2393,-45,-51,36,-35.05354854,-5.74476827,-25.01221845,9.180289768,2.953456035,-3.295885131,1,2,2
2394,-37,49,1,4.882310304,-11.48650651,-42.69085818,-0.723213064,7.558973893,-1.214730934,3,2,2
2395,7,-46,41,-40.91666868,7.591851315,8.314702136,10.65832854,-2.788673457,-1.356700482,1,2,3
2396,-9,21,-10,-18.56765958,-7.793926491,14.19648543,2.474570286,-1.356316924,2.384669262,1,2,2
2397,-31,-3,-2,17.10850192,-5.372292167,28.01597664,-3.228771637,-1.837872475,1.801092399,2,2,2
2398,-39,-66,26,-8.062110898,26.68045612,8.772132411,1.141552585,-6.117899577,-3.151386025,4,2,2
2399,-45,-64,-34,-35.10441641,19.59368721,-29.26649817,8.85007306,2.416457788,-5.703862672,1,2,3
2400,34,15,-23,-25.13001875,-3.917438109,32.9016831,3.402419275,-2.201175849,3.535186961,1,2,2
2401,-53,11,5,39.15573376,-4.766137471,-2.776226627,-9.533093043,4.131426061,-0.751122074,2,2,2
2402,-57,-52,18,-13.16747738,3.186032027,24.95329773,3.26516166,-4.810530584,2.205155147,1,2,2
2403,0,-60,-43,-36.14046962,16.23166958,-23.79255623,7.191121634,1.874915188,-4.998625024,1,2,2
2404,-61,-7,3,39.52953582,-15.89142576,23.38500966,-7.497458987,-0.476513182,3.573589854,2,2,2
2405,45,-51,-39,-10.17430061,6.977233367,-27.15111459,2.661964753,2.044526594,-2.529729599,1,2,2
2406,7,-54,-11,-7.074437423,22.46938367,7.46350253,0.389407387,-1.608893812,-2.148791753,1,2,2
2407,-2,45,-24,-17.29758465,-32.07834755,13.93623323,0.184182191,-0.502609856,4.694339873,1,2,2
2408,-6,-66,-5,21.9946617,46.85913917,7.390771735,-6.90691408,-3.02055585,-3.635058038,4,2,2
2409,7,-62,-42,-36.2061609,11.1588938,-24.39007843,9.12037953,1.616884702,-5.770027753,1,2,2
2410,2,-63,-29,-7.498246648,32.75623215,-3.94272194,0.609861079,-1.360363254,-3.181816187,1,2,2
2411,-28,-71,-31,-40.02056484,16.89513876,-28.47340564,8.565866959,2.660847884,-5.555957257,1,2,2
2412,5,-43,60,47.069609,-1.656893628,2.461115104,-10.30845976,-1.356474181,-0.436828635,2,2,2
2413,-46,-42,-17,6.845301912,29.61512429,1.770884398,-3.495179791,-2.983056779,-2.35624698,4,2,2
2414,3,-55,-31,-12.59391575,29.492923,-5.193168672,3.7072672,-0.704754458,-3.34372776,1,2,2
2415,3,-61,-47,-29.05241945,5.365129889,-16.06089708,6.279829985,2.311375592,-1.419054744,1,2,2
2416,47,19,50,-36.95522912,-25.32281258,-1.981768373,12.21400168,2.418774843,-0.186018687,1,2,3
2417,27,30,-12,-19.98809319,-18.65433906,5.177703333,3.041834198,1.119404393,3.251347469,1,2,2
2418,6,-59,-44,-30.27125277,6.996633464,-17.65581543,7.654555239,2.306019027,-5.191496832,1,2,2
2419,3,-34,-16,-13.41755826,26.05126372,11.62064234,2.981388514,-1.218063256,-1.707245467,1,2,2
2420,-55,-35,-4,-38.00654838,-6.419468404,16.36903592,7.013823937,-1.349781801,2.997710892,1,2,2
2421,37,-51,-10,6.944665179,41.19463729,7.128043864,-1.676850473,-3.107615426,-2.848853325,4,2,2
2422,32,-56,63,39.97142373,9.749736779,-27.59266199,-8.478249623,3.926869503,-4.00201783,2,2,2
2423,-33,62,-5,-26.51552923,-12.78806287,-28.5345371,5.776569958,6.955133716,-1.322113178,1,2,2
2424,12,-63,-42,-30.43124277,18.75210042,-31.96781471,7.521005283,2.930432417,-5.498698256,1,2,2
2425,-40,-50,58,10.09215371,0.036990615,-44.19647325,-2.509164648,8.441320698,-2.119331575,3,2,2
2426,13,-30,-5,-6.871190935,6.271191824,24.19273111,-0.073903069,-2.878173236,0.861216077,4,2,1
2427,-45,18,30,23.15813762,0.987130701,-14.53012873,-6.46698368,2.148875105,-1.727686962,2,2,2
2428,64,0,14,40.6435766,-21.465653,20.79266502,-9.835588592,1.320354911,2.0902136,2,2,2
2429,-6,20,6,-26.74741888,-14.96832711,10.38932981,3.191307427,-0.589540245,3.232429796,1,2,2
2430,-24,-12,64,43.95822593,-24.51349265,12.20005214,-7.619613436,-0.607637289,3.75097148,2,3,2
2431,3,57,-8,-38.70511196,-6.866431565,22.79018931,10.27202545,-3.330869753,1.807662524,1,2,2
2432,-37,-82,-3,-1.307213032,51.42004022,-8.433494426,0.028372968,-4.856122514,-4.887992823,4,3,2
2433,-43,32,11,27.36751085,3.080732702,-7.635993977,-3.31093251,0.082119724,0.006452526,2,2,2
2434,8,-52,-38,-25.83366506,16.18588314,-0.300066479,6.73853558,-0.374010991,-3.071736351,1,2,2
2435,3,-12,75,43.68585639,-28.67549067,10.59405263,-9.765984261,0.64616479,3.386646426,2,2,2
2436,4,-58,-46,-31.33359245,10.04645185,-14.08691163,7.116579425,0.800625546,-3.55600622,1,2,2
2437,-36,-42,-41,-11.16077239,25.20366592,-18.96814331,2.833145278,0.976407076,-4.212931292,1,2,2
2438,-56,-32,14,16.40244415,11.72326881,23.03230825,-4.500460596,-5.087827836,0.229675967,2,2,2
2439,28,7,-18,-13.78353164,9.205025848,33.42957886,-0.559517136,-4.352503147,2.689912575,1,2,2
2440,-6,-45,1,3.098767609,37.62420081,30.8296055,-2.175054139,-4.698199241,-1.178503771,4,2,2
2441,-40,-74,-30,-28.5790842,25.18962175,-27.05478287,8.070077461,1.064731953,-6.028321877,1,2,2
2442,45,-67,13,11.08429386,30.10186076,16.99518792,-1.957150491,-5.793654198,-3.023062014,4,2,2
2443,51,44,11,3.891618511,-10.32792047,-39.95372276,-0.058012918,8.509731112,-0.862131443,3,2,2
2444,-47,-18,-22,-8.572436216,-4.108802278,-8.230179347,2.549457789,-1.117453495,0.0948949,1,1,1
2445,-5,-63,41,-32.88238772,14.0580192,-0.800033377,9.404042455,-2.017102502,-2.044934478,1,2,2
2446,-11,8,0,-1.532666093,-0.509477274,4.943692787,-0.552602652,-0.270557032,1.390013743,3,1,1
2447,-40,30,45,-26.69713959,-9.283194465,-31.84198904,5.616748205,6.359992958,-0.944819153,1,2,2
2448,-7,-3,50,44.77595614,-10.41814604,1.152401203,-8.853174096,0.604492143,1.074179298,2,2,2
2449,-60,-26,24,46.40933002,-8.031536775,-0.983434321,-9.593261718,3.258650051,-2.948859166,2,2,2
2450,31,21,3,10.77666482,-14.21724502,-24.05045228,-2.518014067,3.394042464,0.654711397,3,2,2
2451,-46,-8,36,45.19907883,-20.96549464,12.31350805,-6.86872097,0.088286141,3.252188201,2,2,2
2452,-11,11,64,36.16417302,2.079965064,-13.52782377,-6.74925403,2.172667458,-0.115500073,2,2,2
2453,49,-12,39,33.62680817,-19.21110055,11.36083307,-5.592428132,-0.866452212,3.786152043,2,2,2
2454,-47,13,-25,-7.756801026,7.73488959,40.74465442,1.570367495,-5.435506167,1.3068221,1,2,2
2455,18,-20,9,0.942972264,-1.021746353,9.597708513,-2.421699093,-0.204819983,-0.080729989,3,1,2
2456,-49,-54,-23,-10.51272056,28.12024139,-43.81459315,0.260198802,2.295319235,-5.937283086,4,2,2
2457,-15,-61,33,-8.048857131,33.09957461,7.065319827,0.667347665,-3.904148417,-3.395046832,4,2,2
2458,36,-81,-27,-30.78713001,25.01726064,-29.84672694,6.969629111,0.193225016,-3.085133312,1,3,2
2459,-9,-87,8,23.31712342,48.63202821,-0.242643254,-5.677217258,-2.087466444,-4.062158974,4,2,2
2460,38,34,-6,-28.15881663,-28.6575314,-1.629785149,3.967621081,1.479744831,4.056742304,1,2,2
