label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,
604,-56,2,-9,-993.9236369,-2508.627182,1103.861799,-881.5540243,-2717.666453,-536.7380756,-767.1334986,-1943.222255,525.0931595,-562.6975549,-2049.321446,-67.26831962
605,-51,8,43,3224.326972,-2571.002915,1526.921382,2932.370708,-3063.019473,-942.9661448,2678.3314,-2649.383962,480.6868556,2685.308374,-2498.05345,-237.4528216
606,7,-15,-3,-2538.048141,-488.6990839,166.2249355,-2363.176338,-285.9184102,-35.76788044,-2349.399717,-346.67048,-55.50692435,-2292.922821,-513.7177382,87.15313666
607,-4,8,42,3912.569111,302.1803745,274.4660747,3437.250462,275.561679,-728.8606025,3416.990987,87.73103717,791.4761197,3120.32556,129.8690348,-626.1778326
608,26,6,-39,-1250.81371,883.8905127,-1669.681363,-1118.330408,1324.579958,1636.647298,-1026.873181,1287.366264,-1356.357897,-1013.545021,1457.812319,1300.259666
609,-44,-45,27,1094.365878,-708.541352,3628.44125,701.9652736,-1208.891516,-3334.624691,919.7882034,-1259.594307,3210.705337,917.6875378,-1450.528746,-2995.516385
610,39,46,37,2259.288732,0.390525777,-5354.916205,1848.698838,1017.047788,4883.928884,2221.166046,1362.10856,-4166.527145,2196.484972,2215.469332,3694.017019
611,-63,-21,-14,-1205.294218,-2442.74313,1258.902247,-997.9699712,-2654.616961,-682.931984,-877.6664504,-2184.048993,390.7030515,-687.5127691,-2240.117975,-100.1607976
612,-35,-52,-9,-2421.121222,-857.8973178,1811.932053,-2310.569965,-940.9064839,-1385.615236,-2090.615607,-1207.678127,1042.556266,-1923.178602,-1590.325042,-761.8864711
613,66,-20,14,-1352.041885,2426.737421,-2703.498065,-1361.540924,2702.57249,2104.326386,-1071.450974,2535.504745,-1774.239076,-1244.732737,2795.934581,1266.844881
614,-4,14,-16,-1894.017037,-2670.724442,21.89987299,-1681.860631,-2029.020869,829.7662924,-1581.190103,-1907.855933,-870.6808236,-1357.102407,-1803.682479,1054.967974
615,32,25,9,-1973.56807,131.529311,-2733.716167,-1587.032483,755.8439466,2350.016016,-1392.014603,823.4174043,-1951.734194,-1380.048216,1050.342837,1788.449735
616,-18,30,52,5148.142133,-1406.099785,-1485.940071,4660.73343,-1262.024477,949.0173545,4411.886591,-970.0113445,-1134.901714,4268.53488,-887.9410503,1135.651275
617,-34,-35,58,3869.116648,1427.573092,4206.175136,3421.837712,-11.14543337,-3579.307482,3168.602756,-181.3095351,3805.588933,3124.200498,-758.31062,-3437.138047
618,57,-66,22,-2244.070412,3351.218513,-400.8016366,-1903.05965,2359.974089,274.9188026,-1891.401979,2137.766279,-456.0341417,-1887.767465,1983.240495,271.6945819
619,0,-68,30,-1146.391509,2052.382816,2921.214747,-606.077782,941.7291815,-2898.58746,-802.8598425,678.7788783,2687.825328,-927.951032,190.7813563,-2677.414332
620,18,46,-18,-2124.28647,-330.5572185,-2170.984125,-1717.042904,280.050115,2133.608872,-1728.893709,276.2997487,-2012.151899,-1649.306248,551.0160727,1760.515085
621,57,-35,51,2236.198039,5196.803595,-2051.360212,2194.050552,4925.430877,503.3973729,2008.134207,4804.853644,-130.0237905,1282.510672,4977.018823,-651.3560407
622,-41,-18,22,1581.848292,-3380.897736,2938.097218,1702.129179,-3482.04833,-1375.876723,1714.726725,-3360.83436,1172.980407,1805.770322,-3238.280027,-551.1339686
623,4,-34,-27,-2430.439563,-170.2063129,668.064275,-2326.230982,-198.1559815,-489.2455558,-2334.733012,-395.9094355,416.8892205,-2301.729604,-611.5160826,-353.2356858
624,-18,-16,72,3436.55876,1268.038861,2052.202764,3253.650663,525.8044484,-1705.619085,3176.37133,468.3055694,1821.234756,2488.157051,25.49587828,-1884.836869
625,53,15,-25,-2692.631067,1224.809854,-1659.306296,-2096.187512,1235.65301,1055.268725,-2103.020959,1317.72034,-825.3551876,-2145.584721,1273.315624,563.2185049
626,10,-38,75,3853.878712,3332.419321,923.1192854,3190.560463,2281.749149,-1765.895487,2701.895422,2380.607976,2271.805732,2632.855744,1963.736079,-2456.234709
627,40,-21,9,-2338.353407,1566.136057,-2537.585199,-1784.865299,1907.390427,1890.300918,-1551.580984,1704.222368,-1660.816637,-1613.110418,1899.96563,1369.594985
628,-48,-5,54,5015.318238,-1328.788476,2912.273367,4877.723103,-2071.173326,-2258.580367,4633.937598,-1477.16751,2228.704932,4596.287173,-1484.478922,-1800.951501
629,42,-75,-24,-2598.795667,894.9108181,199.8734723,-2220.203378,578.6101719,-423.5726896,-2246.12665,575.8215057,313.2774487,-2241.38329,418.5542053,-352.206059
630,-17,-93,-6,-1901.965987,631.9470705,2258.768724,-1731.921181,150.0748018,-1965.814456,-1607.714279,25.24916288,1787.781,-1441.530406,-226.7636535,-1704.341082
631,12,51,20,1222.83339,-2569.743079,-2915.146017,729.1285417,-1564.198612,3403.133269,691.5417533,-1584.811496,-2930.996801,663.9015764,-649.797546,2997.391324
632,14,-5,69,3968.963133,1312.265385,335.2741969,3778.270307,1145.474509,-985.1492066,3248.757647,1286.911694,909.9642182,3005.605951,982.8503994,-1067.235268
633,-3,-12,11,-2112.185673,-1591.77822,199.2841511,-2019.416896,-1230.767879,287.4683604,-1792.052052,-1383.70865,-417.1855653,-1646.4886,-1347.463489,503.3323069
634,21,-72,29,-1006.597538,3210.531616,2193.429982,-680.9740759,2251.859587,-2597.03742,-997.113712,1888.920185,2237.561759,-1176.362201,1333.184246,-2500.561148
635,-45,27,-4,-1179.405512,-2990.484034,598.4862679,-1082.373017,-2617.466854,377.2659944,-899.337643,-2615.194246,-647.184057,-599.1284602,-2381.583844,882.2448207
636,-5,31,-21,-1623.526296,-2340.854031,-1048.988297,-1382.094145,-1950.138195,1225.756008,-1148.85521,-1827.653982,-1463.570398,-916.2532284,-1437.173707,1768.178652
637,7,29,63,5079.537863,-200.8304027,-2520.606979,4816.436427,-382.4865284,1616.08458,4744.182419,524.9395872,-1753.581474,4501.056439,844.706716,1359.077428
638,-20,48,32,4022.561534,-3168.486152,-1791.688498,3770.171727,-2306.048651,2356.140576,3901.877202,-2364.960902,-2057.481615,3590.051585,-1480.610907,2579.005199
639,62,-34,-21,-2862.069276,1127.680624,-1206.209668,-2564.832543,1200.269486,870.5675863,-2372.257293,1142.313135,-762.8593974,-2365.133891,1174.812046,595.0553353
640,15,-79,-17,-2747.780753,567.967748,472.4802333,-2541.848777,562.2746683,-756.492676,-2535.492524,162.0845507,612.191373,-2550.339195,-97.55088652,-638.6665086
641,-3,-33,76,3863.295343,2189.12744,2168.11094,3482.22137,1322.077258,-2352.161322,3336.122187,1029.585215,2321.674604,3168.864498,587.2894855,-2448.057018
642,48,-52,-29,-2667.119509,664.2384787,281.1550203,-2621.759206,648.8101737,-415.9729683,-2573.797529,497.5181723,473.7348744,-2604.40755,253.1848347,-544.663333
643,28,-63,60,1102.648089,4241.07676,1854.718285,844.5091476,3645.373158,-1938.848758,745.4984507,3117.321631,2220.196342,447.9143271,2670.174571,-2746.827275
644,-33,24,2,-1133.346705,-2980.400315,344.696982,-1231.442916,-2623.583984,435.9550209,-981.1297169,-2525.235454,-672.6463657,-770.0760225,-2321.977284,857.3498935
645,30,-1,6,-2813.382692,167.805234,-1788.467009,-2386.258819,420.7968686,1475.325048,-2224.475261,300.3667038,-1449.214193,-2320.949989,428.104477,1281.792026
646,4,-91,4,-2233.739826,1270.203998,1105.563185,-1563.676926,976.8322499,-902.6585777,-1503.410787,968.6800535,1279.975023,-1467.934127,666.2811455,-1427.239439
647,-43,-73,24,931.5142757,224.8436482,3743.959158,971.9962991,-863.2298933,-3617.931831,765.4291576,-683.6312651,3062.367826,940.669725,-1199.854259,-2759.11942
648,54,25,29,-488.0671056,893.5445193,-3535.569544,-610.1284716,1704.867313,2915.720202,-580.3943942,1636.669828,-2727.296897,-956.3919575,2039.039563,2512.069867
649,-7,57,-19,-1530.90621,-2700.294166,-230.4594402,-1486.94383,-2085.792295,977.027514,-1078.390719,-2098.558552,-1333.241802,-913.7054783,-1768.655237,1366.084007
650,45,-66,45,-329.2954373,4164.867028,79.86723006,-391.3240408,3791.300935,-1001.679278,-361.9818835,3645.098867,1125.712017,-535.8541252,3542.539156,-1453.394801
651,24,12,61,3706.282417,1190.699593,-1940.108276,3755.63462,1390.607014,672.0607234,3077.745054,1495.645919,-754.9886437,2970.947077,1660.261997,409.3281838
652,59,2,-30,-1980.62828,1102.915103,-1608.780452,-1614.029781,1301.625277,1343.885329,-1424.715074,1325.849022,-909.4173314,-1279.458465,1527.137495,702.4913184
653,-9,54,45,3588.854719,-2532.385345,-2663.420153,3418.314509,-1670.352224,2754.282924,3305.846663,-1398.111501,-2600.458799,3124.143988,-746.1835253,2636.349488
654,-42,-65,11,-1688.078117,-951.5274876,2539.751216,-1729.508947,-1428.223969,-1954.795635,-1400.470833,-1414.587158,1909.452112,-1184.294392,-1653.098122,-1591.189516
655,-30,-14,3,-894.7322355,-3205.526459,642.165576,-1044.231345,-2868.742287,143.2539199,-493.9131766,-2955.426211,-8.442776837,-357.5793946,-2642.379638,675.7117752
656,24,-13,-26,-2870.624431,506.5239501,-952.0536856,-2480.440909,567.3403588,909.2064048,-2272.259523,493.8688117,-852.1534729,-2273.85741,413.0801488,605.2034087
657,-54,-55,31,2818.899776,667.4250729,4545.13882,1695.52108,-679.1223659,-3728.187024,1340.801112,-1215.786262,3517.772357,1455.342243,-1208.333,-3303.141792
658,-2,-28,-4,-2555.772006,-556.7582987,565.8530837,-2418.310545,-374.9815706,-341.5370095,-2287.679939,-600.4896904,286.1297214,-2266.484714,-810.9613519,-212.6319482
659,51,-40,17,-715.0264571,3511.209565,-2229.773052,-681.6384885,3269.417744,1007.721232,-807.8947334,3159.167522,-848.2084367,-1054.866894,3227.036833,319.0871771
660,-14,13,-22,-1704.093684,-2531.432659,-5.270117862,-1660.935383,-2329.132746,486.9375589,-1354.840589,-2189.161077,-649.9233407,-1143.186036,-2040.559992,917.6432641
661,66,-10,-5,-2156.110533,1456.721722,-1585.597164,-1763.118145,1416.714838,1323.930803,-1423.520959,1402.995392,-1038.054582,-1348.905041,1556.452372,746.6756874
662,20,46,48,4491.374371,-824.6017061,-3194.136692,4155.041031,-399.2869447,2638.122144,3902.34194,445.0528529,-2734.674074,3788.041182,636.0359916,2662.749085
663,47,-48,57,786.8275209,4780.763051,65.21159866,615.056978,4318.863084,-1220.059749,603.1024116,4086.264561,1689.24103,507.203777,3549.759862,-2228.557344
664,-15,-71,-24,-2435.326394,-396.7330213,1412.651583,-2166.299781,-419.1540547,-1348.232144,-2049.084641,-672.8333036,958.870511,-2018.784856,-868.3079918,-759.385711
665,-35,22,-30,-1761.90395,-2140.665038,830.2855461,-1823.66649,-2105.480766,-346.2167009,-1487.589555,-2159.609708,78.01062457,-1280.478617,-2168.309285,313.0250935
666,-63,-22,2,-753.9587465,-2514.311239,1558.807084,-779.8064994,-2675.191997,-891.3674935,-539.663786,-2475.877652,690.1029844,-421.2723998,-2341.64911,-220.2807739
667,37,38,33,1098.314453,958.5487729,-4400.641299,904.46138,1613.708135,3698.251423,812.999457,1831.120803,-3378.395482,661.1011409,1794.328455,3017.074049
668,16,-9,20,-1878.593169,-429.3512719,-1881.052671,-1663.02564,-34.77288021,1889.781317,-1532.089902,348.87465,-1770.484189,-1490.965976,797.9983113,1557.03649
669,55,-27,-3,-2675.192524,1558.102744,-1455.139458,-2270.116987,1727.81097,839.4761708,-2111.710482,1529.355001,-841.972414,-2131.943426,1596.594486,549.4124429
670,5,30,21,2826.937834,-1680.805657,-2784.976998,2084.333357,-1324.021414,2928.808837,2427.315955,-342.7551083,-2386.179758,2193.086985,-115.3736431,2304.683643
671,11,25,-2,-2319.339272,-1028.945303,-1871.567755,-2175.30025,-380.9940088,1665.356065,-1840.655519,-462.0627304,-1796.193617,-1860.362463,-197.4441632,1786.406913
672,52,-39,28,380.8694615,4581.337509,-1842.078319,789.4959415,4091.289569,888.3971221,267.2793842,3841.098557,-388.2024892,175.9995986,3831.995221,-363.2372599
673,-38,3,18,-180.5323163,-3487.703673,1068.464276,-557.0614345,-3340.307199,12.80633727,-121.6783486,-3233.822547,-187.8644529,-124.2316983,-3103.555679,694.015241
674,-55,-59,8,-1732.996329,-800.5881661,2359.44724,-1632.51467,-1315.092891,-1810.052365,-1439.578406,-1273.974962,1690.322167,-1280.989724,-1321.643428,-1416.310608
675,46,19,-33,-2297.546831,730.2098018,-1601.337181,-2054.250729,1060.911771,1279.820664,-1874.302094,1164.309906,-1042.879229,-1730.614197,1218.650245,736.5174969
676,-42,-17,60,4236.255193,-241.073486,3406.779216,3743.765086,-1073.176486,-3081.544565,3549.392458,-1433.262639,3291.998924,3903.573466,-1598.012707,-2973.48226
677,12,-61,43,233.0385493,2953.730644,2685.975679,588.3781547,2193.696332,-2860.442512,22.88944641,1649.758055,2790.188632,-360.954296,732.4323732,-2975.621267
678,-48,-47,-24,-2210.007137,59.79944756,1498.267994,-1845.201971,-690.9284359,-1247.386346,-1718.401571,-591.1141373,1056.284277,-1588.540092,-687.8405489,-812.4267602
679,41,7,39,4067.729118,1978.92932,-3275.4828,3166.840859,2740.63253,2837.744581,3211.380185,2593.756552,-2144.555866,3103.599772,2962.130941,1372.91564
680,63,-13,-26,-2458.011374,835.4274049,-1557.520585,-2000.371801,1149.178659,1120.083105,-2033.780472,1166.389654,-909.0238117,-2014.742088,1357.194314,774.5857207
681,30,-7,-5,-2787.501515,-385.6231682,157.9661123,-2530.731642,-38.69518601,179.7419511,-2539.510828,-219.1904745,-238.6199061,-2508.902601,-264.505753,277.5338086
682,-42,13,53,4557.725066,-3175.820358,958.820581,4283.268281,-2858.084475,-78.46644818,4231.796104,-2286.245433,316.2302017,4318.913965,-2107.318571,130.2860222
683,9,8,71,4206.335588,605.6647121,-637.4144375,4058.359821,793.7777069,-52.64704304,3558.184202,741.6052253,214.8357078,3363.660708,652.5991828,-218.3632058
684,27,-94,-3,-2455.522043,1483.570497,448.35138,-1887.096584,994.0965295,-797.0511024,-1975.748125,990.7270102,720.1486599,-1893.256898,927.5616645,-742.1404785
685,19,-68,42,-412.9258034,3550.888986,2372.398118,-113.9286884,2680.806469,-2677.094908,-515.7951171,2171.644054,2923.988878,-647.2111744,1551.417235,-2967.06511
686,45,-52,-6,-2856.035379,1059.155786,-826.8619253,-2621.567923,1038.865537,622.6447805,-2703.591542,933.8358394,-575.0410807,-2621.275059,718.5881701,457.4905374
687,-4,41,-16,-1640.655242,-2840.087903,-538.064625,-1568.190444,-2148.030452,1074.780043,-1245.343829,-2054.80864,-1397.884657,-1044.553659,-1805.330703,1387.531432
688,32,10,12,-2412.500552,-255.3678677,-2261.378673,-2108.66573,692.8112634,2211.286901,-1977.876543,546.3078856,-2031.099785,-1991.916318,762.132349,1804.607536
689,-51,24,27,5.94121568,-3616.432799,653.0260705,-287.8228994,-3442.001684,346.0047806,222.9190619,-3331.479397,-433.0123569,268.6484333,-2870.705849,1041.756175
690,-5,-41,32,-1228.503914,780.3422147,1936.955055,-1194.114518,257.0795164,-1768.171389,-1366.411456,-90.50243377,1659.965307,-1370.096032,-533.1982799,-1690.69713
691,-60,0,25,1152.767819,-3619.660133,2066.184277,969.7238924,-3541.733053,-874.8416153,1293.741996,-3426.217699,591.653936,1265.538754,-3280.717873,99.87234464
692,30,37,-9,-2135.221027,-60.87516697,-2368.820562,-1855.124057,710.5322119,2149.997432,-1716.715023,641.5184353,-2055.921782,-1615.738511,808.992051,1665.380762
693,58,-42,-6,-2975.049256,1199.780229,-1069.936434,-2483.520088,1267.522904,556.1227064,-2387.565647,959.3285123,-443.1709856,-2382.802802,862.567072,238.9165597
694,-8,-44,61,2598.319871,2361.666282,3245.169471,1830.872693,1385.987631,-3470.32608,1755.904602,1210.776857,3225.851842,1328.167235,776.3056913,-3519.614576
695,0,-22,66,4124.958612,2204.236735,1830.549941,3553.003695,1223.475179,-1856.516548,3383.784106,971.5246018,2115.111823,3169.781011,613.6734594,-2084.306372
696,-43,53,0,798.471074,-4214.292905,-578.7731817,1011.892063,-3013.540278,1049.467515,1168.684642,-2909.897449,-1106.511442,1254.866629,-2428.564097,1619.537595
697,-27,63,10,3511.903312,-4221.304186,-1780.625756,3169.809668,-2856.626989,2480.065547,3153.750519,-2368.368644,-2948.002457,3173.525038,-1665.292551,2931.034277
698,53,-27,42,2056.126489,3882.342012,-2940.881275,1866.860237,4196.327373,1424.284186,1858.01799,4364.199747,-759.9646312,1694.54042,4523.999406,-275.6946388
699,-51,-42,-1,-1768.847271,-1463.782343,1866.327592,-1722.374423,-1963.515205,-1312.647711,-1565.304403,-1675.077071,1079.548012,-1433.656835,-1866.42868,-783.8831928
700,-28,-31,-11,-2434.793074,-766.5539228,1261.400928,-2299.249638,-1072.32732,-687.0709898,-2285.600557,-1224.141218,512.7923145,-2151.359697,-1344.59633,-334.9244024
701,9,42,8,-1325.659313,-2803.04832,-2245.373419,-1138.769725,-1591.704612,2533.36074,-854.392026,-1517.025633,-2335.795172,-815.7791309,-1020.505709,2400.790779
702,30,35,53,2035.214631,716.074665,-4036.894915,1973.865627,1943.246286,3458.206874,1732.69536,2370.683506,-3404.870888,1715.896325,2578.028279,2579.331506
703,32,-63,-8,-2740.327042,678.7107551,442.2920625,-2473.745313,546.2466057,-569.4247503,-2550.827404,373.1372208,486.0729138,-2531.700053,-7.538075121,-561.801949
704,-49,-43,43,4945.072973,-335.6385324,4119.345612,4009.016005,-1214.328989,-3435.591816,3727.350458,-1075.554953,3438.62049,3768.257224,-1074.393981,-3108.918418
705,-13,40,55,4416.568386,-2000.123741,-1707.095623,4613.282002,-1253.402114,2186.272501,4153.295596,-1126.103083,-1915.148794,4001.387621,-473.178056,1588.448156
706,-7,-47,-32,-2412.425017,-430.0901646,1093.711578,-2243.994012,-570.1997879,-790.6098661,-2286.412253,-679.1048931,718.8937709,-2257.70866,-917.6799693,-523.2939144
707,36,-29,-26,-2575.98583,267.4289212,522.9489842,-2460.200551,277.6485361,-449.904811,-2462.592642,69.16626845,428.3764894,-2462.397828,-187.7390846,-481.7494494
708,-44,-24,9,299.4994603,-3517.646159,1820.21074,-314.225839,-3371.274286,-881.2025175,-51.15669503,-3143.387183,703.5374203,68.52343032,-3112.614912,-156.0529482
709,-30,-79,32,1766.962043,1084.333012,3683.975001,1843.54582,268.5281149,-3279.804187,1813.262358,-141.4860223,3614.119197,1287.523686,-799.1569935,-3169.015119
710,0,54,44,3668.980131,-2807.00708,-2922.272932,3542.182098,-1686.174939,3163.051741,3996.895832,-1118.325448,-2707.900004,3689.974921,-485.5111377,2599.541818
711,-44,-54,54,3718.306982,1443.052225,4135.762893,3293.951015,-361.2974066,-4055.808702,3113.711897,-425.7987101,4021.64189,3240.346997,-640.9078702,-3754.704146
712,42,-10,6,-2423.535472,1126.779534,-2346.453944,-2283.348036,1345.888014,2033.503453,-2037.172884,1232.069347,-1823.017497,-2100.141295,1431.745862,1500.746065
713,-3,-55,15,-1287.480206,1166.225413,2352.060095,-1324.540688,373.9585555,-1821.699035,-1378.150769,249.4165241,1975.059383,-1410.700019,-147.7843857,-1920.233826
714,-45,-3,-30,-1539.982179,-2408.40618,1017.806205,-1393.638363,-2431.19044,-513.1688329,-1291.467195,-2297.809205,204.0772915,-1092.440297,-2203.900803,307.7661065
715,48,-62,9,-2747.237096,1566.216981,-920.5371827,-2316.706652,1659.967356,431.5327105,-2311.139727,1676.221002,-445.3325742,-2360.306976,1665.412657,402.7502342
716,38,-21,66,3758.357904,4379.693612,-2186.679787,3259.695193,4667.368289,1407.192664,2736.089581,4874.418438,-568.0504666,2268.943118,4709.753681,-145.0213456
717,-5,3,51,3704.914759,44.79770398,89.5552373,3333.229325,215.9892306,-548.371086,3154.799311,67.02639793,357.1585978,3009.017744,201.8300905,-521.0277721
718,2,1,35,3747.615571,1247.554591,615.5229739,2637.082924,836.6019975,-794.6905749,2373.799968,1023.91852,977.8255644,2221.795332,429.5310872,-1073.430935
719,34,-83,13,-442.5058859,3860.819155,-232.3520825,-624.6029503,2487.095307,-505.5419767,-457.4065103,2586.110327,993.1689943,-510.7491152,2355.063144,-1213.921285
720,16,-21,-1,-2633.62396,-92.05111736,225.9497245,-2491.517553,75.62597533,-159.9640449,-2426.676708,-109.5378511,-41.79316609,-2425.594029,-269.9068699,-24.00042814
721,38,-24,16,-732.7675343,2481.247478,-2702.230628,-351.5930517,2934.146373,2189.064431,-295.1254652,2856.040518,-1562.699695,-582.5801414,2872.403989,1081.348086
