label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,,Q
145,15,-2,20,-29.67085067,1.570370787,-30.79871186,-28.71038457,5.525222288,-30.44196264,-24.15655256,3.606260717,-26.90670452,-22.72221732,5.627710281,-24.34237579,11
146,12,56,7,11.62848772,-24.31623302,-48.88845833,11.22636693,-22.93878401,-45.65309111,13.63258493,-23.80520592,-44.0090671,13.00194264,-16.65719664,-41.60040511,8
147,-53,-21,31,44.13444224,-40.70664442,33.01964416,41.69901035,-41.65843117,24.92338,31.88301791,-40.30135255,32.09156662,34.14031614,-39.91540399,26.48831628,6
148,-36,-2,-29,-27.28901825,-32.60621066,9.322628398,-25.23580237,-30.93029128,2.931400379,-22.92334343,-32.09028958,4.512828089,-23.54818647,-30.38809452,2.843042372,13
149,60,0,40,35.82386318,53.64647882,-40.14980441,34.70984428,48.78552117,-32.67334012,34.396989,46.02206122,-32.69843968,26.33512895,46.04674608,-29.95531944,9
150,54,-33,3,-29.87368837,30.72692867,-20.86513372,-25.47536052,27.72943781,-17.53936558,-22.38343837,26.60716201,-17.71411975,-22.45940937,29.04794866,-13.89809503,10
151,26,-6,-41,-5.622256209,17.66555542,-21.06883786,-3.029909762,18.6417179,-22.85288584,3.212659468,16.36989015,-12.63791228,5.38145457,15.91125674,-12.20771381,10
152,55,36,10,-13.71031943,21.34125882,-42.87371163,-10.99848113,17.94471162,-44.13129923,-7.82556786,18.56180361,-40.69839249,-6.982913989,22.92211157,-34.47666646,14
153,9,-29,61,46.48297962,33.70026676,24.52590467,46.92242393,28.19910687,24.02591326,41.21957379,24.84629985,19.82726668,38.12214429,24.73824009,25.84250672,7
154,-39,-65,18,-9.775407839,-16.37693711,39.74613093,-9.926804075,-19.20692565,34.05113607,-8.499607377,-13.18698607,34.92201819,-7.908679618,-20.84458455,29.31481737,15
155,-44,-45,18,-16.66476464,-24.2278793,41.05771067,-8.421307211,-27.96808764,33.07956695,-12.69323686,-21.55436609,31.44962394,-8.550795704,-24.3344523,29.08960329,15
156,-1,-73,6,-31.656589,0.114660513,26.62949001,-26.68717837,1.073479529,25.87485923,-26.54782097,0.047972562,22.42660592,-27.41644442,-2.261487709,21.85062732,12
157,-12,-17,13,-27.27935708,-16.30094042,4.195712454,-23.50596159,-11.49564949,3.442753452,-22.0414104,-11.3328681,1.354030156,-18.63675292,-12.62337798,1.570570736,4
158,21,-27,3,-34.6062078,-4.780413954,1.788753461,-33.24895422,-3.963529318,1.054055665,-31.36777796,-4.740055826,1.088789896,-31.09181152,-4.467562252,0.153053267,11
159,-19,45,-11,-15.83036222,-36.63835132,-12.01611293,-15.68231403,-30.35500696,-13.02851041,-12.36713164,-31.36997111,-14.62725628,-12.57253311,-24.62024188,-17.3151057,13
160,22,-3,-9,-35.95320307,-1.187407505,-10.03371196,-34.9789681,-1.240955026,-7.682919622,-34.93738952,-2.612753357,-6.722129621,-33.49132092,-0.011715075,-8.76701743,10
161,7,-20,46,48.31286038,29.69580762,24.99817663,43.83320706,24.5230173,23.48847902,44.52365745,19.8621882,19.28270727,44.23978411,17.33870667,18.85498567,7
162,-28,46,26,57.91449544,-49.98111822,-20.50697633,52.60297094,-42.66754769,-25.71594947,50.55745607,-34.55494191,-24.24368508,50.63164722,-30.24216626,-26.49066831,1
163,12,51,-21,-15.19584326,-12.62694579,-35.46122533,-15.92638888,-12.88256894,-36.37971822,-11.85807067,-10.35717091,-32.08097619,-10.16512571,-5.048084977,-30.70807744,8
164,12,-50,-31,-35.81955678,0.699235094,7.426482749,-34.51352156,1.794792373,7.303412471,-34.35262499,-0.465015785,6.501050297,-34.49954969,-2.089323637,4.936320838,3
165,38,-67,51,-10.64615165,52.16362559,18.21029769,-11.0006742,48.89815295,17.70655072,-8.671099974,48.08700181,15.41701161,-11.21125738,45.7871937,22.88028719,5
166,47,12,-38,-28.98770511,16.27716819,-17.86617285,-26.20354698,16.28046329,-17.45408297,-21.56362709,10.99560811,-15.11672329,-21.43690921,13.74931696,-12.32963168,10
167,-15,-24,73,39.40191967,17.53940543,38.25847126,38.15911393,18.06194965,34.81903273,27.94092064,13.6083958,31.32567908,26.96366824,13.83910914,34.54845964,7
168,-45,-4,18,1.164486352,-50.96033447,5.205777908,0.795056748,-49.74427555,7.580460641,3.263162839,-44.90898242,4.413482832,3.118727431,-43.30654377,-1.253141559,6
169,-23,-72,40,5.253708747,12.64101789,52.65765042,1.818570249,15.47378341,51.52987507,-0.524845962,14.03086863,46.61826851,-2.904234122,7.053762044,43.47783659,16
170,68,-49,9,-10.77590221,37.75951253,-10.61552223,-11.96836101,31.25282036,-11.40025835,-13.35166073,32.84230554,-9.699944236,-11.58809102,31.35490851,-8.568061854,5
171,-57,-52,-4,-24.9283068,-8.417307075,24.66021721,-19.73379052,-11.65803614,17.54445707,-20.21130099,-10.05686377,15.48670956,-16.38348748,-10.76359976,12.23510407,15
172,9,-77,-3,-35.4051272,8.880474885,17.31851504,-33.39714922,7.577499297,17.06623153,-29.67678144,5.28802148,15.46622459,-30.36806933,1.446984124,16.43328627,3
173,50,42,4,-15.11237734,15.43339924,-39.25707407,-10.42581098,17.21629086,-38.73380175,-9.626138232,17.2337248,-37.4768686,-8.35344937,22.3667982,-34.16269995,14
174,56,-10,12,-10.69553625,43.59389092,-38.35696968,-19.2172781,30.72435072,-35.56863154,-15.45508875,29.95486413,-32.9221888,-16.14310907,32.21556833,-27.90663767,14
175,33,56,6,13.84078196,13.16849523,-69.41580634,22.17663758,11.97240779,-62.74420421,23.43393815,12.87261658,-59.13100399,23.14534283,16.76463286,-52.71765044,8
176,0,35,60,72.80873125,-11.01734164,-31.42552736,65.4209535,-7.874269558,-25.98385875,63.91995463,-7.308124288,-20.90402788,62.62473211,-1.327007913,-22.12018647,8
177,-21,-38,3,-28.99829079,-14.89144771,10.60695152,-30.04567418,-13.5305669,7.668730039,-26.39071766,-13.67487541,6.950735107,-25.22195096,-15.66089158,7.182501416,12
178,-20,39,54,60.3249554,-40.76030488,-18.75624756,57.10124129,-32.96198732,-20.99339732,56.37184693,-28.79787243,-16.44350023,55.30962984,-23.42359054,-20.5351924,8
179,40,17,58,27.08496198,39.13139751,-47.71058177,32.8162977,36.51493121,-41.52441534,28.84779999,34.96529657,-38.79881497,23.62083177,38.130925,-35.75813741,9
180,39,-36,66,20.73779905,73.5548896,14.90287293,27.0539445,62.97464763,16.21535866,21.45670123,63.21361768,17.70214781,18.69441909,58.38887045,24.24434966,17
181,15,-89,28,-5.297518202,44.57994369,29.685387,-4.941069878,44.80061694,30.16222829,-7.341668184,36.17253078,32.11710199,-7.968802508,29.86089215,31.39854915,5
182,-32,49,22,57.94594137,-53.13415593,-25.66734418,56.08865284,-43.06213017,-23.92320769,53.43311085,-36.15089452,-25.84624246,56.59112663,-30.72522743,-28.11910041,1
183,-3,8,65,51.96151422,-3.982855706,10.52951832,44.36170243,0.482383953,12.1034741,40.43480897,-1.222145833,12.31617651,43.25467742,-4.400367631,9.986594899,7
184,-27,6,6,-21.07708737,-40.76630056,-5.186830404,-17.63517757,-39.80896045,-6.113871249,-16.794373,-38.53750041,-3.711076717,-16.57928822,-35.40090601,-8.004206335,13
185,-60,-12,24,15.95664278,-51.11141511,16.24745984,13.93271151,-45.86677632,11.02057754,14.11470353,-44.79256508,10.72657353,11.31851344,-49.00310911,4.90796623,6
186,-4,-61,62,22.75731786,24.1017996,56.53736159,20.36295432,26.43631625,52.61541116,20.98307514,26.41242303,50.76823661,15.30712063,17.94734777,49.8546634,16
187,43,38,-12,-23.78267689,10.40038256,-31.52299389,-20.14324496,11.40273365,-31.03645287,-17.84481833,8.775898391,-27.89392135,-18.04144793,12.36647985,-26.70963876,14
188,48,-37,45,18.56779514,71.1499742,7.01561675,21.06208626,67.87188074,4.746744777,15.47274707,61.95608924,2.515707269,14.9889373,60.50420091,12.33064206,17
189,-40,-26,-18,-30.03990223,-30.3361436,10.31191981,-29.88271192,-24.91180408,11.29198565,-25.14466261,-26.06174487,8.341451377,-27.75111966,-23.38239106,7.690447834,13
190,-16,-59,-26,-31.57006699,-7.847250127,13.55065876,-29.66682967,-7.471642179,12.56795279,-29.15249305,-9.196835132,10.70619527,-28.66884562,-11.60048654,9.4533107,12
191,60,-5,-29,-29.64894128,21.57315673,-16.67690121,-22.28347676,15.30084679,-17.30790042,-19.61777435,15.1347573,-13.86672956,-18.91755114,16.00178617,-11.24030834,10
192,9,-46,22,-22.89333369,4.345813223,27.56794799,-22.78456723,5.081231258,24.65255065,-22.31211294,2.688093676,20.89198996,-22.92395909,-0.330245913,22.28095453,16
193,40,9,15,-31.06371803,9.858313698,-36.69439205,-28.40190868,13.77267039,-33.48356752,-26.73964752,12.26401873,-31.01405146,-27.21312282,16.04371715,-28.63914465,14
194,31,-37,-40,-34.57309782,5.870875123,3.683917637,-28.84812039,6.660927916,4.094024628,-27.24659703,6.563883525,4.278623898,-24.62185024,5.9579102,3.17796063,3
195,-18,-93,2,-27.43787239,1.108956496,34.98424417,-22.58534596,2.140744498,28.8825282,-21.00251002,2.234064695,25.56058535,-19.63568366,-2.372721469,23.95813484,12
196,9,61,33,49.01138502,-11.96828268,-40.25953201,40.1458202,-12.47905405,-41.64049075,37.25369986,-13.87883976,-36.33468094,37.30158914,-4.33768759,-35.85247027,8
197,4,21,27,57.14747145,12.43844313,-14.04882496,52.67021462,16.17061019,-9.759322782,48.23792096,10.8239125,-11.67206285,44.81220208,10.32837608,-7.896492206,7
198,-60,-6,-11,-13.47506877,-38.9411893,9.660052347,-10.14848655,-35.62162634,6.499979892,-4.306030056,-34.47154715,9.309772843,-3.943943829,-30.25501165,2.27031177,15
199,-51,7,20,-1.841972844,-49.74890675,3.022346011,-6.387304185,-46.98241313,4.613740658,-2.928936627,-45.21958782,2.510002318,-2.820202406,-43.64510944,-5.084998071,6
200,29,-52,-27,-35.99036888,6.483729092,7.259655217,-34.16471396,5.796318097,8.281454206,-33.69832054,2.146863008,7.875298752,-32.82360948,0.30063536,7.010868763,3
201,51,-75,22,-16.96358571,50.6116349,6.475894869,-8.454106085,44.12322096,1.493942888,-13.18100122,43.40047852,3.0496977,-12.32614909,40.61861552,8.846546472,5
202,-14,-13,-26,-27.52259642,-24.435104,6.187635743,-28.6612575,-21.26424864,6.049631144,-26.13517785,-20.27870682,2.235063262,-24.56257715,-22.54136923,1.191534247,13
203,-10,-30,44,8.290762127,16.98885265,34.88933242,3.884028119,13.85948295,34.34560965,4.504433168,9.827816747,30.40533423,1.93182474,8.067508102,32.56757298,16
204,27,60,11,47.95654724,-6.132893116,-76.37326252,44.85382382,1.501528802,-67.94627915,40.5608347,5.579439396,-61.82265936,41.22244663,11.49803943,-55.51539746,8
205,34,-10,60,35.4976722,60.19086151,-21.8349378,36.92336573,53.05376931,-22.03449836,30.1647627,53.98903413,-20.15767313,32.91908887,55.86748812,-14.81662292,17
206,69,-28,5,-19.6035149,41.14961239,-25.87345975,-21.39015157,35.74554019,-23.61708654,-18.56705472,32.11591162,-26.06808832,-16.86805869,34.92132271,-21.36940049,14
207,-23,17,-26,-18.30103882,-38.66198981,-2.140545673,-16.5355492,-33.81358756,-3.057492156,-14.71372752,-33.06483053,-5.455432019,-13.0773325,-33.11661908,-8.728069499,13
208,63,-3,-3,-32.80130803,25.78517376,-25.18725838,-24.74525712,25.12738057,-25.11774575,-22.6406716,22.41442633,-21.12284889,-22.22621317,24.61653402,-20.0190579,14
209,-27,-45,59,41.99232217,18.55056469,54.59258645,26.94749741,17.82433801,56.24046305,27.65891203,14.00173445,51.16583413,24.63968096,8.382805988,47.10393333,2
210,36,45,26,23.11965444,27.36135117,-62.8067224,17.44498133,24.98434604,-52.83958869,18.28206897,14.47508757,-50.14070028,17.2368331,19.26955524,-45.67119474,9
211,30,-69,-15,-37.85921066,6.080978423,6.446645696,-37.13647836,4.207448,9.119812535,-35.28337183,1.624137029,7.670245544,-35.60940561,0.16459703,6.772333494,3
212,41,20,-19,-34.29753163,14.69418726,-27.96540199,-28.99820902,12.93537948,-23.79104731,-24.87049136,12.65540672,-22.27667769,-22.87427448,13.06263113,-21.39677053,14
213,39,-24,22,-0.857615368,48.13145285,-35.3090086,0.607205226,40.23090613,-36.39406343,-1.466338727,36.71667331,-31.55060519,1.487899742,38.32818538,-27.81240644,14
214,64,-48,32,3.684762038,65.90035752,4.841800253,4.697295179,54.79620197,2.084289456,3.332376138,54.49025135,2.642045517,0.551321956,56.11888153,3.082484777,17
215,-26,27,48,42.06184746,-45.80181831,-11.76866386,41.85233319,-39.17509819,-10.51770047,35.77004273,-38.07263371,-12.34647942,35.93944628,-34.12271848,-15.87886383,1
216,12,1,75,58.18071648,20.77191541,6.994604466,51.38644102,19.09710027,7.474270607,44.79759984,14.47934925,7.320719181,41.49930685,15.40008561,11.44578712,7
217,-29,-84,24,-20.02573739,5.872936447,42.0543052,-16.19874991,2.999635225,37.49024294,-16.45906592,-0.074959708,30.78541856,-17.40802381,-5.074510412,28.62521845,16
218,66,-15,31,18.93009999,57.35008442,-34.33642161,12.95998079,48.54375485,-29.25895778,6.045040825,48.08608868,-28.78927201,5.458437309,48.04607954,-23.86571638,17
219,36,-78,41,-24.1731086,53.54559358,9.849261625,-17.6158943,46.53093335,12.35732128,-16.01984533,41.57243416,11.12569456,-19.00711924,41.24948277,15.52312805,5
220,51,21,41,29.81487913,34.99401231,-44.15793085,27.6090091,33.43408885,-43.34248317,23.56643536,32.66156497,-33.63716106,17.36756978,37.790582,-36.55625426,9
221,-39,44,32,48.53210518,-49.92679757,-14.77601166,51.30013234,-42.6341576,-14.35194914,49.97377633,-36.33065894,-18.35444604,47.1444941,-33.7690168,-19.5301359,1
222,-52,-32,1,-15.82216531,-35.44442166,19.06647315,-12.21156397,-35.22893464,15.87911579,-9.418261996,-32.46519773,14.95756461,-7.940505251,-30.71099511,10.40899972,15
223,-3,-15,56,40.54439275,10.05391768,24.6912689,31.63989624,10.81627172,21.45007305,29.97852544,10.04789067,21.70172517,27.76546437,3.896968643,23.44482279,7
224,-4,-30,-42,-30.23516891,-7.138913423,8.73329742,-29.14351957,-9.950133524,6.925449002,-26.10752714,-5.911745803,4.676596919,-25.50869558,-8.335400084,4.136334568,4
225,61,11,27,9.637422145,36.89656652,-44.58541094,8.955161837,36.9366732,-37.63646577,5.873780949,38.03583321,-35.95015069,10.21910525,39.3561861,-30.93499238,9
226,-6,45,24,24.80142047,-27.71319809,-42.25027736,16.05867341,-28.11066625,-44.93400554,21.19047062,-24.92250359,-36.90979771,23.15554204,-25.96878999,-34.55178511,8
227,-10,-51,19,-15.2959354,7.929071305,33.46727767,-17.90818702,2.831606627,26.37503896,-18.38389943,2.474526085,25.75247916,-20.53508307,-3.347243898,24.43738615,16
228,23,68,5,50.90541819,-6.095920546,-81.43192967,54.09263091,-2.932284072,-68.52687678,56.22437621,1.324016767,-59.71294078,58.66425135,13.89087057,-56.99367084,8
229,-30,30,8,-2.468632122,-44.92035054,-6.76468731,-2.415691312,-43.11745618,-7.748352473,-0.894702501,-38.30949078,-7.584092562,1.037088238,-40.1757377,-12.78400106,13
230,3,-15,32,31.44613921,20.73809923,34.341986,26.85816564,21.2802067,31.14687554,23.34880618,18.69849605,31.17922827,21.1480516,11.11359088,31.0714358,16
231,-12,29,63,74.26641174,-10.12602154,-18.93159554,68.23282367,-7.382337224,-8.263178991,60.17997649,-5.440316537,-14.02143615,59.8286202,-6.207751004,-7.397879015,7
232,-5,-69,57,16.94117241,23.45166013,51.12449044,11.72290226,19.52855962,49.45676121,9.722616956,20.38102004,43.97482852,8.984202677,15.98566465,45.01106104,16
233,33,11,58,44.55524885,42.89825859,-38.04331577,37.10474072,39.83384899,-31.64031846,30.5416053,39.32129733,-37.04135401,33.1933764,39.2428141,-28.7157281,9
234,-30,58,2,17.39879205,-51.64005916,-33.20634266,19.94203079,-43.7803376,-28.97494041,18.15098877,-31.08040396,-26.06120428,21.28968851,-31.59900021,-32.05627446,1
235,25,-54,10,-32.31420089,11.12236664,25.0411683,-24.22434757,8.477944937,18.03515695,-22.83395983,7.661394207,15.63895597,-23.25782113,5.375940635,15.65381138,3
236,-44,-45,48,50.89314493,-6.916371018,59.75557884,47.89912152,-8.40938188,51.24078304,48.28025784,-6.831148506,51.78418335,45.20397156,-9.501423094,50.79388201,2
237,53,-33,-24,-38.82342689,16.67994999,-15.05565048,-30.67081952,14.67911034,-14.0693967,-28.46649623,12.36032559,-13.1516505,-29.06960291,15.003597,-12.45653218,10
238,-8,48,-21,-10.05473135,-41.83112345,-19.99452675,-8.745158007,-34.38869317,-20.20765573,-5.823019288,-31.34472992,-18.43672257,-5.477624144,-24.95665487,-20.93867411,8
239,-60,-40,31,33.28384774,-27.30719555,52.95196673,32.88975124,-25.08981421,39.98742929,26.71826328,-25.19483324,40.91020647,25.96196762,-26.3707648,37.81385517,2
240,15,-64,64,21.33854589,51.36540057,39.92094677,15.83179309,41.20242024,36.6185284,14.83774238,42.98964471,34.94544925,4.562378302,33.10995391,40.94830551,5
241,55,-16,53,41.7986349,73.4383191,-18.17162107,33.91227263,61.8997349,-17.08104574,37.05246481,64.09754124,-12.85779295,24.99722513,65.09002828,-10.94461648,17
242,-47,-1,-40,-10.38526336,-37.51174658,6.50450306,-7.23220461,-30.29495295,1.974220976,-4.578878568,-26.81623636,2.305192448,-4.572792288,-24.67531809,-2.709042449,13
243,47,6,33,0.208149935,35.13512489,-47.41242448,-0.308094476,30.93247843,-44.82821337,-1.366081545,31.26920493,-37.99876029,-2.965059329,32.71362962,-33.99733888,9
244,-61,-27,-18,-21.66623482,-33.505561,12.61778383,-19.13173641,-31.86133959,8.63249731,-17.11778432,-29.88801227,6.646451855,-18.16533421,-26.636844,3.866018372,15
245,29,-85,-17,-35.11328373,13.76577656,7.836520509,-30.88726127,12.94284023,7.87944151,-30.66676578,11.06922059,8.237140102,-30.58255186,8.468376689,6.658185166,3
246,23,38,54,63.05313939,12.99041486,-48.53484122,49.5344454,10.70003513,-43.27374339,53.15254846,10.60123215,-40.23987379,48.90472476,16.91912593,-37.94134328,8
247,-31,-27,66,38.21389739,10.84660508,59.46260537,38.78799293,7.62614211,53.88211989,31.02253344,8.837999011,47.7673327,26.02278197,-0.130207111,46.49819979,2
248,4,-21,76,52.75035891,25.18003339,27.14127231,53.45943985,25.61819355,27.12051593,43.23898675,21.15932936,19.14857133,46.66097098,16.39651801,23.748923,7
249,14,-69,-7,-34.48307038,5.475917374,11.85374657,-33.74230898,3.135492908,11.74248044,-32.63058846,0.515957978,9.712993478,-32.29906956,-1.426090528,10.15566843,3
250,32,-87,25,-18.08154524,47.95188047,16.93584786,-21.68343189,42.54725097,9.345207393,-16.04609177,35.71345663,15.26773722,-19.88958992,31.84431297,17.16193917,5
251,3,-11,4,-33.98524446,-9.290369424,-1.489202792,-31.76591184,-8.117168875,-0.684302011,-29.8529526,-8.386008612,-5.164090825,-29.04019536,-9.367953231,-5.156373208,11
252,32,-8,10,-32.56902861,14.81712267,-32.93006757,-27.62728396,13.089281,-28.50863219,-25.20419006,12.59492489,-27.07708311,-23.87467319,14.24826454,-23.52577152,14
253,-42,-1,53,65.67441581,-33.56394882,27.54774185,56.50395009,-29.50420558,22.51733594,49.58786029,-37.23430422,26.84357069,52.51088916,-33.42456963,21.16592834,2
254,-36,-43,-13,-32.00422711,-17.89139577,15.42765538,-29.69773308,-17.42126407,14.40792761,-28.11284546,-16.59099848,13.45730426,-28.23169842,-17.59234239,9.759319958,15
255,10,66,-11,-3.943362975,-28.50094624,-39.22142502,-8.952347836,-24.93565267,-41.3985199,-1.144194091,-19.30166589,-33.74428588,-3.737801597,-12.98441917,-36.99435212,8
256,45,-85,2,-34.73472133,13.39503797,6.460804832,-27.53305855,12.24342165,4.988481208,-27.29201222,12.86742805,3.006824894,-25.84837137,10.63051055,1.649776266,3
257,-51,20,2,-17.33962609,-45.96558216,1.544800254,-15.61640117,-39.88961543,-2.942634541,-14.67246986,-37.95955267,-5.056093481,-14.13663725,-34.30513036,-8.288934546,13
258,69,-33,-4,-33.89563675,22.26551006,-18.45874731,-27.25311755,20.32423911,-16.77089323,-26.21454132,19.15029203,-15.43351556,-26.99861865,23.86914251,-11.10312411,10
259,43,-42,61,8.765503268,63.57316427,21.66276058,9.632121221,59.77354357,19.05612662,5.297416708,54.59136784,20.28669612,5.656722271,51.6022643,24.71691693,5
260,45,46,-10,-12.25700826,10.98576352,-39.53346638,-12.91365041,15.97014302,-36.70786471,-12.71489826,16.42301592,-35.86439595,-10.02575619,21.75419675,-31.54544322,14
261,-51,-65,12,-17.1897336,-13.8370043,41.04241668,-15.030588,-15.63170877,32.23565824,-14.69152344,-18.82775875,28.37771317,-13.77916213,-22.23526135,22.89514216,15
262,36,-21,-27,-39.78840736,8.525421749,-9.566241023,-36.82803315,7.5101371,-8.498868138,-35.89435696,9.374980459,-4.927594756,-34.27694941,5.206202385,-3.446946465,10
263,5,-88,-12,-31.81531042,6.36167256,21.77575552,-27.54482125,8.218006078,19.42542735,-25.33636428,6.599186022,15.97895269,-24.94654422,4.274613729,19.55094586,3
264,-12,-8,76,42.5389777,10.79666039,24.78108399,32.7160292,8.283215745,23.03260466,29.51091602,10.14397569,21.0122023,27.69109989,2.525125465,23.14062034,7
265,44,58,6,11.44068449,4.630891659,-66.55640568,26.07900679,12.67704348,-58.05367116,16.21590312,6.973130482,-47.47326666,15.55836476,15.05525825,-50.59455109,9
266,6,51,15,-5.864224584,-25.84408338,-42.02039872,-5.973025063,-28.37143976,-42.44595279,-2.700104623,-21.55387121,-37.25231922,-0.106335425,-15.91680163,-36.75497231,8
267,-22,0,-3,-30.94937373,-26.16352508,4.197934753,-29.58980977,-22.74079381,0.782678415,-26.97686849,-23.06065132,0.417648038,-27.38040249,-22.46811463,-2.95042502,13
268,33,4,-36,-37.5363461,11.66153788,-15.94731482,-32.20074919,9.183433598,-16.96592759,-30.09430144,7.961587201,-18.51358539,-28.48518536,9.618584266,-16.34631067,10
269,50,21,-18,-38.36832501,17.57148329,-19.67434494,-34.55702524,16.84599559,-15.6045032,-32.53235761,16.14485859,-18.08088445,-30.20164359,14.67242287,-13.39868673,14
270,49,-20,42,46.11753378,71.21773671,-14.83273622,35.89339862,60.72037288,-17.53964567,39.82547462,60.75037958,-20.12876049,28.80281254,61.32355247,-12.27889396,17
271,6,16,32,64.93895318,16.96365376,-9.084498817,56.06599665,17.93291088,-5.80846816,51.51173534,13.7547259,-5.752929096,52.19331625,18.32835325,-2.725613765,7
272,-36,-74,-22,-32.88235635,-5.44070477,17.91049921,-26.58297946,-3.179430846,15.67192968,-27.30604176,-6.205896628,13.53160287,-25.47504935,-9.694633293,12.73308791,12
273,29,-57,54,9.11307726,58.82046232,30.78285011,4.713181767,45.53038333,30.45161079,7.78688078,45.78857405,29.7147187,8.386789819,48.08913612,29.26098541,5
